Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape
5672;Convention;2023-09-02T16:00:00+02:00;171.0;5.4;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T15:00:00+02:00;170.0;3.44722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T13:00:00+02:00;158.0;3.65945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T12:00:00+02:00;163.0;3.60556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T10:00:00+02:00;119.0;2.35111;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T09:00:00+02:00;77.0;1.785;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T07:00:00+02:00;61.0;0.64223;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T05:00:00+02:00;25.0;0.37;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T04:00:00+02:00;37.0;1.10222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T03:00:00+02:00;42.0;0.79667;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T02:00:00+02:00;61.0;0.96222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-09-02T01:00:00+02:00;83.0;1.23389;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T09:00:00+02:00;203.0;6.06945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T08:00:00+02:00;130.0;3.07722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T07:00:00+02:00;74.0;1.12278;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T06:00:00+02:00;39.0;0.43222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T04:00:00+02:00;15.0;0.17778;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-10-10T01:00:00+02:00;45.0;0.74111;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T12:00:00+01:00;211.0;3.77667;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T08:00:00+01:00;123.0;2.64056;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T07:00:00+01:00;75.0;1.20167;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T06:00:00+01:00;40.0;0.39944;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T05:00:00+01:00;26.0;0.19167;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T04:00:00+01:00;9.0;0.20723;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T03:00:00+01:00;26.0;0.20945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-02T01:00:00+01:00;47.0;0.69945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2023-04-14T15:00:00+02:00;228.0;5.33;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-02-02T00:00:00+01:00;96.0;1.56111;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-02-01T22:00:00+01:00;112.0;1.90222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-02-01T18:00:00+01:00;233.0;8.12945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T21:00:00+02:00;176.0;3.63722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T20:00:00+02:00;220.0;5.58778;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T18:00:00+02:00;250.0;7.07556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T17:00:00+02:00;196.0;6.08222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T16:00:00+02:00;188.0;6.95945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T15:00:00+02:00;180.0;4.87278;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2022-12-10T00:00:00+01:00;120.0;2.06;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T23:00:00+01:00;97.0;2.03945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T20:00:00+01:00;180.0;5.03333;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T19:00:00+01:00;218.0;5.64333;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T16:00:00+01:00;230.0;6.66722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T15:00:00+01:00;192.0;5.48056;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T14:00:00+01:00;194.0;2.73111;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T11:00:00+01:00;235.0;4.27278;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T07:00:00+01:00;93.0;1.26222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T05:00:00+01:00;;;Inconnu;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T03:00:00+01:00;43.0;0.59722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-12-09T01:00:00+01:00;77.0;1.62111;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T10:00:00+02:00;172.0;8.665;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-06-01T09:00:00+02:00;206.0;7.54778;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T15:00:00+01:00;219.0;6.58333;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T14:00:00+01:00;208.0;4.58611;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T12:00:00+01:00;206.0;6.40945;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T10:00:00+01:00;152.0;11.625;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T08:00:00+01:00;126.0;2.98389;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T04:00:00+01:00;27.0;0.29611;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T03:00:00+01:00;22.0;0.33556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-09T01:00:00+01:00;68.0;1.62889;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T11:00:00+01:00;189.0;3.785;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T10:00:00+01:00;163.0;5.32723;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T08:00:00+01:00;113.0;2.61889;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T07:00:00+01:00;67.0;1.47889;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T06:00:00+01:00;24.0;0.52445;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T05:00:00+01:00;20.0;0.22611;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T04:00:00+01:00;22.0;0.21222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-02T03:00:00+01:00;15.0;0.34333;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-06T00:00:00+02:00;103.0;1.92722;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T22:00:00+02:00;131.0;2.45834;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T21:00:00+02:00;151.0;5.21333;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T20:00:00+02:00;201.0;6.65834;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T19:00:00+02:00;199.0;4.75834;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T18:00:00+02:00;186.0;4.57;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-05-05T12:00:00+02:00;190.0;4.085;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-08-02T09:00:00+02:00;158.0;2.66556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-08-02T07:00:00+02:00;77.0;1.31778;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-08-02T03:00:00+02:00;18.0;0.37611;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-08-02T01:00:00+02:00;72.0;0.92611;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-08T22:00:00+01:00;108.0;2.40056;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2023-11-08T21:00:00+01:00;172.0;3.07556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;1997-01-20;2023-01-01;48.838664768841056, 2.2932859242574652;"{""coordinates"": [[2.2945792503760125, 48.83806583337023], [2.2919925981389175, 48.839263704311875]], ""type"": ""LineString""}"
5672;Convention;2022-11-06T00:00:00+01:00;103.0;1.34556;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-05T23:00:00+01:00;84.0;1.66389;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-05T22:00:00+01:00;117.0;2.76833;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-05T21:00:00+01:00;171.0;4.77445;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
5672;Convention;2022-11-05T20:00:00+01:00;194.0;3.39222;Fluide;2973;Convention-Blomet;2937;Lecourbe-Convention;Invalide;2005-01-01;2019-06-01;48.83866476977562, 2.2932859242574652;"{""coordinates"": [[2.294579250376013, 48.8380658343048], [2.2919925981389175, 48.83926370524643]], ""type"": ""LineString""}"
